date,open,predict,target,high,low,close,open_to_prediction_difference,log_open_to_prediction_difference,direction,log_trade_results_open_to_close,log_diff_predict_original,cum_log_trade_results_open_to_close,correct_prediction,trade_result_including_high_low,cum_trade_result_including_high_low
2022-01-03 09:30:00-05:00,342.201324,356.51752,351.90184833333336,356.92961,331.333002,332.089668,14.31619308984375,0.0409841444110831,True,0.02795306621986918,0.013031078191213843,0.02795306621986918,True,0.04183558649774175,0.04183558649774175
2022-01-04 09:30:00-05:00,347.234653,355.73886,344.5418666666667,351.556282,313.499687,314.633019,8.504208083984395,0.02419614056825677,False,-0.007785172978086341,0.031981313546343086,0.02016789324178284,False,-0.007785172978086341,0.03405041351965541
2022-01-05 09:30:00-05:00,336.57633,343.21707,331.0800133333334,347.219653,283.82305,309.99969,6.6407415332031405,0.019538150177852993,False,-0.016464880139028595,0.03600303031688156,0.003703013102754244,True,0.01973026900971658,0.05378068252937199
2022-01-06 09:30:00-05:00,332.113001,334.52637,321.03557900000004,334.849665,283.82305,306.133027,2.413366187500003,0.007240426670870843,False,-0.033923320469309334,0.0411637471401802,-0.03022030736655509,True,0.007266701936489391,0.06104738446586138
2022-01-07 09:30:00-05:00,301.586365,327.46152,319.16224766666664,329.229671,283.82305,312.469688,25.875152333984374,0.08231411762151392,True,0.05664316063412621,0.025670956987387788,0.026422853267571118,True,0.08579682418329614,0.1468442086491575
2022-01-10 09:30:00-05:00,304.733029,320.71704,319.370792,329.229671,276.333057,276.36639,15.984012015625012,0.051123163682512414,True,0.0469167065956544,0.004206457086858207,0.07333955986322552,True,0.052452509227757564,0.19929671787691508
2022-01-11 09:30:00-05:00,317.476349,316.72464,308.95302433333336,329.229671,264.003069,282.116385,-0.7517091074219024,-0.0023705717039656715,True,0.027214083689962542,0.024843511985996866,0.10055364355318806,True,0.0023677641178300886,0.20166448199474518
2022-01-12 09:30:00-05:00,311.119689,321.42126,303.4308076666667,312.663021,264.003069,312.239688,10.301575648437506,0.03257492344721534,False,-0.025024087053776286,0.05759901050099181,0.07552955649941177,False,-0.025024087053776286,0.1766403949409689
2022-01-13 09:30:00-05:00,277.186389,310.71432,304.35414,314.566352,264.003069,310.416356,33.527935951171855,0.11418375636847979,True,0.0935017932287799,0.020681963139699916,0.16903134972819167,True,0.12095808914763075,0.2975984840885996
2022-01-14 09:30:00-05:00,290.903042,306.42715,312.5763543333333,314.566352,287.349713,301.886365,15.524112541015597,0.05199003577237302,True,0.07185875055019741,-0.019868714777824474,0.24089010027838909,True,0.05336524648998203,0.35096373057858166
2022-01-18 09:30:00-05:00,311.736355,315.39023,312.4663543333333,314.566352,293.506373,297.04637,3.653873271484372,0.011652877474319957,True,0.0023389826901650196,0.009313894784155022,0.2432290829685541,False,0.0023389826901650196,0.3533027132687467
2022-01-19 09:30:00-05:00,309.393024,317.4928,311.666355,312.333021,293.506373,307.773026,8.099773851562475,0.025842743123493772,True,0.007320849600195798,0.01852189352329804,0.2505499325687499,False,0.007320849600195798,0.3606235628689425
2022-01-20 09:30:00-05:00,293.999706,311.97998,313.47413066666667,315.923017,293.506373,302.446364,17.980274468749997,0.059360253248365774,True,0.06413807152033622,-0.004777818271970657,0.31468800408908615,True,0.061157457309668185,0.4217810201786107
2022-01-21 09:30:00-05:00,299.073034,311.17563,312.2841206666667,315.923017,293.72304,307.333026,12.102594662109368,0.03966967073633544,True,0.04322561215452021,-0.0035559414181846665,0.35791361624360635,True,0.04046702071477754,0.4622480408933882
2022-01-24 09:30:00-05:00,307.929692,312.81192,313.36966433333333,315.923017,298.266368,310.666356,4.882228166015636,0.015730631704569766,True,0.01751204568614127,-0.0017814139815712613,0.37542566192974763,True,0.01585500941564166,0.4781030503090299
2022-01-25 09:30:00-05:00,301.843031,310.78778,312.929665,315.422985,298.266368,301.516365,8.944749761718754,0.029203184932527455,True,0.036071335478854154,-0.006868150546326595,0.4114969974086018,True,0.02963377929278332,0.5077368296018132
2022-01-26 09:30:00-05:00,311.666355,314.86182,311.7818996666667,315.422985,283.566383,286.66638,3.19546140624999,0.01020062388278326,True,0.00037066321743521715,0.009829960665348053,0.411867660626037,True,0.010252827599084252,0.5179896572008975
2022-01-27 09:30:00-05:00,302.789697,310.59848,306.5163493333334,314.603019,283.566383,291.919708,7.808783224609385,0.02546252244691101,True,0.0122326007625175,0.013229921684393547,0.4241002613885545,True,0.025789461471040033,0.5437791186719375
2022-01-28 09:30:00-05:00,303.209697,308.0127,304.20412933333336,307.666359,283.566383,307.476359,4.802998312499994,0.015716365224420433,True,0.0032743186890954717,0.012442046535325015,0.42737458007764995,False,0.0032743186890954717,0.547053437361033
2022-01-31 09:30:00-05:00,287.189713,305.6819,305.36745033333335,308.809658,284.383049,307.796359,18.492171765625017,0.06240195064487728,True,0.0613727883760266,0.0010291622688506376,0.48874736845367656,True,0.06439009103931595,0.6114435284003489
2022-02-01 09:30:00-05:00,299.9997,305.5496,307.547448,308.809658,291.366375,292.116375,5.5498910644531065,0.018330618325477038,True,0.024847903126498885,-0.006517284801021966,0.5135952715801755,True,0.018499655381165735,0.6299431837815146
2022-02-02 09:30:00-05:00,304.683029,305.85556,303.53300766666666,308.809658,279.203054,285.659714,1.1725313027343987,0.0038409783257561856,False,-0.003781625720177399,0.007622604045933422,0.5098136458599981,True,0.003848364336480319,0.6337915481179949
2022-02-03 09:30:00-05:00,304.419696,303.84882,295.78900433333337,306.166327,267.0331,273.843059,-0.5708800820312376,-0.001877066586432531,True,0.028760951284085776,0.026883884697653126,0.5385745971440838,True,0.0018753059987000238,0.6356668541166949
2022-02-04 09:30:00-05:00,295.333038,295.92114,286.544547,295.623038,253.519746,254.679745,0.5881045781250123,0.0019893466850481696,False,-0.03020965095751902,0.03219899764256723,0.5083649461865648,False,-0.03020965095751902,0.6054572031591758
2022-02-07 09:30:00-05:00,278.043055,284.27463,277.16788966666667,285.577648,233.3331,266.923066,6.231572685546894,0.022164794012137303,False,-0.003152553336946876,0.025317347349084196,0.5052123928496179,True,0.022412258006397227,0.6278694611655731
2022-02-08 09:30:00-05:00,276.809723,278.94772,273.03080466666665,278.432955,233.3331,269.956397,2.1380003886718555,0.0076940433267085025,False,-0.013745723145568784,0.02143976647227708,0.4914666697040492,False,-0.013745723145568784,0.6141237380200043
2022-02-09 09:30:00-05:00,233.4631,278.80936,277.648611,292.286374,233.3331,290.143043,45.34625668945313,0.17750420426001284,True,0.17333229033154762,0.004171913928465142,0.6647989600355968,True,0.19423307875828397,0.8083568167782883
2022-02-10 09:30:00-05:00,269.743064,282.66058,287.35971233333333,296.62637,260.799906,288.123045,12.917519496093746,0.04677693513088364,True,0.06326489293542192,-0.016487957804538204,0.7280638529710187,True,0.04788823595513746,0.8562450527334258
2022-02-11 09:30:00-05:00,271.669728,283.6924,294.80192733333337,296.62637,271.568895,293.296373,12.022685330078104,0.04330350636137236,True,0.08171660483860944,-0.038413098477236965,0.8097804578096282,True,0.04425478472919185,0.9004998374626176
2022-02-14 09:30:00-05:00,289.893043,292.6468,295.8662596666667,296.62637,277.533089,279.763054,2.7537465507812726,0.009454347698736144,True,0.02039548906040057,-0.010941141361664512,0.8301759468700287,True,0.009499181223128811,0.9099990186857464
2022-02-15 09:30:00-05:00,290.709709,295.27783,292.06293,295.493038,275.053358,279.429721,4.568123031250025,0.015591510917015043,True,0.004644087047253989,0.010947423869760945,0.8348200339172827,True,0.01571369269696467,0.925712711382711
2022-02-16 09:30:00-05:00,292.92304,295.41696,289.80293233333333,295.479371,268.189732,268.193065,2.4939216699218605,0.008477875379019712,False,-0.010708764091390727,0.01918663947041045,0.8241112698258919,True,0.008513914337096393,0.9342266257198074
